8212.4005;0.0952;0.1563;0.3174;0.3000;0.4923
8227.4545;0.0952;0.1587;0.3174;0.3000;0.5000
8242.5044;0.0952;0.1587;0.3174;0.3000;0.5000
8257.5504;0.0977;0.1587;0.3198;0.3053;0.4962
8272.5924;0.0928;0.1538;0.3149;0.2946;0.4884
8287.6307;0.0952;0.1587;0.3174;0.3000;0.5000
8302.6652;0.0903;0.1514;0.3149;0.2868;0.4806
8317.6960;0.0952;0.1563;0.3149;0.3023;0.4961
8332.7233;0.0879;0.1514;0.3125;0.2813;0.4844
8347.7472;0.0830;0.1563;0.3125;0.2656;0.5000
8362.7676;0.0879;0.1465;0.3101;0.2835;0.4724
8377.7846;0.0879;0.1538;0.3174;0.2769;0.4846
8392.7984;0.0903;0.1489;0.3052;0.2960;0.4880
8407.8089;0.0855;0.1538;0.3101;0.2756;0.4961
8422.8163;0.0830;0.1440;0.3125;0.2656;0.4609
8437.8206;0.0855;0.1465;0.3076;0.2778;0.4762
8452.8218;0.0830;0.1440;0.3052;0.2720;0.4720
8467.8200;0.0830;0.1465;0.3101;0.2677;0.4724
8482.8152;0.0781;0.1392;0.3027;0.2581;0.4597
8497.8075;0.0781;0.1440;0.3052;0.2560;0.4720
